questionId,tags,ownerId,isAnswered,viewCount,answerCount,acceptedAnswerId,downVoteCount,upVoteCount,lastActivityDate,creationDate,link,title
76363185,"[java, spring, docker, hibernate, testing]",21530803,false,24,0,,,,1685616234,1685436997,https://stackoverflow.com/questions/76363185/in-a-docker-environment-ddl-creates-tables-for-one-test-class-but-fails-to-do,"In a Docker environment, DDL creates tables for one test class – but fails to do so for another. Why?"
76363140,"[java, spring, spring-boot, hibernate]",17754455,false,35,2,,,,1685480066,1685436643,https://stackoverflow.com/questions/76363140/getting-error-field-passengerinforepository-in-flightbookingservice-required-a,getting error : Field passengerInfoRepository in FlightBookingService required a bean of type &#39;.PassengerInfoRepository&#39; that could not be found
76363133,"[java, kotlin, junit5, apple-m1]",296427,true,24,1,,,,1685437754,1685436591,https://stackoverflow.com/questions/76363133/disable-junit5-test-when-running-on-m1-apple-silicon,Disable junit5 test when running on M1 Apple Silicon
76363079,"[java, datetime, timezone, java-time, datetime-conversion]",4916419,true,54,1,,,,1685448250,1685436325,https://stackoverflow.com/questions/76363079/java-utc-string-to-paris-time,Java UTC String to Paris Time
76363003,"[java, gradle, publish]",672689,true,34,1,76363115,,,1685453570,1685435711,https://stackoverflow.com/questions/76363003/how-to-build-and-publish-single-jar-for-multiple-gradle-modules,How to build and publish single JAR for multiple Gradle modules
76362866,"[java, spring, flutter, spring-boot, dart]",11252174,false,61,0,,,,1685446479,1685434478,https://stackoverflow.com/questions/76362866/darts-datetime-and-javas-localdatetime-handshake,Dart&#39;s DateTime and Java&#39;s LocalDateTime handshake
76362860,"[javascript, java, html]",21984255,false,32,0,,,,1685445202,1685434446,https://stackoverflow.com/questions/76362860/how-to-troubleshoot-a-slow-website-caused-by-javascript-issues-on-a-java-site,How to troubleshoot a slow website caused by JavaScript issues on a Java site?
76362832,"[java, selenium-webdriver, automation, selenium-chromedriver]",14958659,false,19,0,,,,1685434358,1685434249,https://stackoverflow.com/questions/76362832/why-am-i-getting-null-pointer-exception-in-selenium-webdriver,Why am I getting null pointer exception in selenium webdriver?
76362790,"[java, openssl, cryptography, aes]",7578474,false,33,0,,,,1685434377,1685433957,https://stackoverflow.com/questions/76362790/encrypted-text-using-java-aes-256-unable-to-decrypt-using-openssl-command,Encrypted text using Java AES-256. Unable to decrypt using openssl command
76362736,"[java, hibernate, spring-data-jpa, spring-data]",646276,false,17,0,,,,1685433556,1685433556,https://stackoverflow.com/questions/76362736/spring-boot-jpa-specification-for-exists-query,Spring Boot JPA Specification for Exists query
76362717,"[java, maven, proguard, java-11, proguard-maven-plugin]",4888455,false,18,0,,,,1685452447,1685433392,https://stackoverflow.com/questions/76362717/when-using-proguard-version-7-3-2-getting-jsonexception-error,When using Proguard version 7.3.2 getting JSONException error
76362696,[java],2315104,false,38,0,,,,1685435729,1685433291,https://stackoverflow.com/questions/76362696/set-the-values-in-list-through-parent-class-in-java,Set the values in list through parent class in Java
76362638,"[java, url, network-programming, remote-server, filewriter]",1960524,false,22,0,,,,1685432882,1685432882,https://stackoverflow.com/questions/76362638/how-to-create-file-on-remote-server-directory-in-java,How to create File on Remote Server Directory in Java
76362626,"[java, spring]",19740880,true,47,1,76362682,,,1685441352,1685432812,https://stackoverflow.com/questions/76362626/create-cron-job-and-stop-it-without-scheduled-spring-boot,Create cron job and stop it without @Scheduled Spring Boot
76362599,"[java, c, angular, capl]",21983985,false,24,0,,,,1685432693,1685432693,https://stackoverflow.com/questions/76362599/give-user-input-in-capl,give user input in capl
76362570,"[java, eclipse, character-encoding, settings]",19806253,false,37,0,,,,1685435802,1685432433,https://stackoverflow.com/questions/76362570/text-encoding-failed-on-eclipse-ide,Text encoding failed on Eclipse IDE
76362551,"[java, spring-boot, java-platform-module-system]",3537858,false,32,0,,,,1685432307,1685432307,https://stackoverflow.com/questions/76362551/how-to-run-spring-boot-jar-with-java-modules,How to run Spring Boot .jar with Java Modules?
76362523,"[java, android, kotlin, jar]",18771614,false,24,0,,,,1685444042,1685432046,https://stackoverflow.com/questions/76362523/i-dont-know-from-path-is-correct-or-not-while-create-jar-file,I don&#39;t know From path is correct or not while create jar file
76362497,"[java, android, user-interface, tablelayout]",17516098,false,29,0,,,,1685436023,1685431806,https://stackoverflow.com/questions/76362497/unwanted-divider-between-header-and-table-in-android,Unwanted divider between header and table in Android
76362442,"[java, hibernate, spring-data-jpa]",1811348,false,20,0,,,,1685437346,1685431350,https://stackoverflow.com/questions/76362442/using-second-field-for-same-column-in-entity-for-hashcode-equals-and-entity-mana,Using second field for same column in entity for hashcode equals and entity management
76362390,"[java, gradle]",21983906,false,54,1,,,,1685436511,1685430799,https://stackoverflow.com/questions/76362390/gradle-unsuported-class-file-version-61,gradle unsuported class file version 61
76362370,"[java, android, usb]",18713610,false,21,0,,,,1685430618,1685430618,https://stackoverflow.com/questions/76362370/how-to-bypass-usb-device-access-pop-up-android,How to Bypass Usb Device access pop up android?
76362369,"[java, spring, spring-data-jpa, repository]",1479046,false,25,1,,,,1685440922,1685430610,https://stackoverflow.com/questions/76362369/mapping-stored-procedure-result-set-to-entity-pojo-using-spring-jpa-with-sql-ser,Mapping stored procedure result set to entity/POJO using Spring JPA with SQL Server - SQLGrammarException
76362308,"[java, macos, java-11, graphics2d]",3469592,false,41,0,,,,1685439445,1685430079,https://stackoverflow.com/questions/76362308/create-png-without-text-anti-aliasing-in-java-11-on-mac-os-x,Create PNG without Text Anti-Aliasing in Java 11 on Mac OS X
76362288,"[java, swing, nullpointerexception]",21983748,false,30,1,,,,1685434488,1685429945,https://stackoverflow.com/questions/76362288/i-keep-getting-exception-in-thread-main-java-lang-nullpointerexception-canno,I keep getting &quot;Exception in thread &quot;main&quot; java.lang.NullPointerException: Cannot invoke &quot;java.net.URL.toExternalForm()&quot; because &quot;location&quot; is null.&quot;
76362228,"[java, selenium-webdriver, selenium-chromedriver]",20869239,false,59,0,,,,1685435080,1685429428,https://stackoverflow.com/questions/76362228/chrome-browser-not-launching-with-selenium-3-141-59-and-chrome-browser-version-1,Chrome browser not launching with selenium 3.141.59 and chrome browser version 113.0.5672.127
76362215,"[java, maven, nexus, licensing]",11680615,false,20,0,,,,1685429413,1685429323,https://stackoverflow.com/questions/76362215/is-it-possible-to-add-a-licensing-system-while-a-dependency-download-from-the-ne,Is it possible to add a licensing system while a dependency download from the Nexus repo?
76362209,"[java, count, import-csv]",15869413,false,30,0,,,,1685429355,1685429293,https://stackoverflow.com/questions/76362209/i-am-trying-to-import-a-csv-file-but-getting-the-following-errors,I am Trying to import a CSV file but getting the following errors
76362161,"[java, mongodb, spring-boot]",21672849,false,84,1,,,,1685437731,1685428946,https://stackoverflow.com/questions/76362161/java-lang-illegalargumentexception-database-name-must-not-be-empty,java.lang.IllegalArgumentException: Database name must not be empty
76362079,"[java, testing, logging]",21983585,false,19,0,,,,1685428030,1685428030,https://stackoverflow.com/questions/76362079/how-to-hide-console-log-output-and-display-only-test-results-in-springboot-unit,How to hide console log output and display only test results in SpringBoot unit tests?
76362072,"[java, string, object, string-comparison, string-pool]",14750373,false,37,0,,,,1685433897,1685427843,https://stackoverflow.com/questions/76362072/please-explain-me-about-how-strings-are-compared-with-operator-if-i-make-a-st,Please explain me about how strings are compared with == operator if i make a string without new keyword and another with new keyword?
76362009,"[java, minecraft-fabric]",21981451,false,16,0,,,,1685427127,1685427127,https://stackoverflow.com/questions/76362009/can-you-change-the-block-drops-when-mined-with-a-custom-item-in-a-fabric-1-16-5,Can you change the Block Drops when mined with a custom Item in a Fabric 1.16.5 Minecraft Mod
76361979,"[java, tomcat, networking, windows-server-2016]",16685312,false,19,0,,,,1685429810,1685426742,https://stackoverflow.com/questions/76361979/how-can-i-make-my-web-application-running-on-windows-server-access-the-network-d,How can I make my web application running on Windows Server access the network drive using Apache Tomcat?
76361949,"[java, spring, postgresql]",20837394,false,63,0,,,,1685444276,1685426399,https://stackoverflow.com/questions/76361949/wrong-date-output-from-database-at-3-oclock,Wrong date output from database at 3 o&#39;clock
76361859,"[java, eclipse, eclipse-plugin, eclipse-rcp, rational-team-concert]",21951808,false,27,0,,,,1685614013,1685425027,https://stackoverflow.com/questions/76361859/how-to-add-urls-by-deafult-in-create-a-jazz-repository-connection-under-locatio,How to add url&#39;s by deafult in create a jazz repository connection under location URI in eclipse rcp application?
76361846,"[java, window, keystore, keytool]",21983406,false,7,0,,,,1685424806,1685424806,https://stackoverflow.com/questions/76361846/what-algorithm-value-do-i-use-when-keyalg-option-is-not-specified-in-java-1-6-k,What algorithm value do I use when -keyalg option is not specified in Java 1.6 keytool?
76361834,"[java, maven, junit5, maven-surefire-plugin]",785523,true,32,1,,,,1685515212,1685424631,https://stackoverflow.com/questions/76361834/concurrently-execute-tests-within-same-jvm,Concurrently execute tests within same JVM
76361805,"[java, virtualbox]",843943,false,60,1,,,,1685621750,1685424323,https://stackoverflow.com/questions/76361805/weird-virtualbox-behaviour-in-unit-test,Weird virtualbox behaviour in unit-test
76361729,"[java, intellij-idea]",21983284,false,42,2,,,,1685554506,1685422848,https://stackoverflow.com/questions/76361729/default-directory,Default directory
76361699,"[java, google-cloud-datastore]",15615392,false,27,1,,,,1685436550,1685422322,https://stackoverflow.com/questions/76361699/google-datastore-delete-entity-does-not-immediately-update-can-access-in-next-l,"Google datastore delete entity does not immediately update, can access in next line with find()"
76361576,"[java, apache-flink, flink-streaming]",21042644,false,20,0,,,,1685420022,1685420022,https://stackoverflow.com/questions/76361576/how-can-i-trigger-my-window-with-1-hour-latency-in-apache-flink,How can I trigger my window with 1 hour latency in apache flink
76361551,"[java, if-statement, while-loop, conditional-statements]",20075614,true,31,1,,,,1685421435,1685419507,https://stackoverflow.com/questions/76361551/while-loop-doesnt-break-if-there-is-no-input,While loop doesn&#39;t break if there is no input
76361537,"[java, android, notifications, badge]",5462540,false,20,0,,,,1685445626,1685419247,https://stackoverflow.com/questions/76361537/unable-to-update-notification-badge-count-in-android,Unable to update notification badge count in Android
76361533,"[java, spring, spring-websocket]",7184477,false,36,1,,,,1685605757,1685419152,https://stackoverflow.com/questions/76361533/sending-data-from-server-to-all-the-client-using-spring-websocket-java,Sending data from server to all the client using spring websocket java
76361521,"[java, spring]",21965239,false,30,1,,,,1685420005,1685418840,https://stackoverflow.com/questions/76361521/delete-all-files-in-temp-directory,Delete all files in temp directory
76361519,"[java, kotlin, cryptography, android-security, android-jetpack-security]",4384793,false,22,0,,,,1685420418,1685418823,https://stackoverflow.com/questions/76361519/how-to-solve-android-security-keystore-getkeystoreexception-in-android-11,How to solve android.security.KeyStore.getKeyStoreException in Android 11?
76361518,"[java, web-scraping, jsoup, google-search]",20834755,false,39,0,,,,1685450923,1685418811,https://stackoverflow.com/questions/76361518/why-isnt-jsoup-returning-the-complete-html-file-and-how-can-i-fix-it,Why isn&#39;t Jsoup returning the complete HTML file and how can I fix it?
76361408,"[java, spring-boot]",2084408,false,15,0,,,,1685416633,1685416633,https://stackoverflow.com/questions/76361408/springboot-initilizr-and-configure-a-rest-jersey-and-webpage,SpringBoot initilizr and configure a rest jersey and webpage
76361354,"[java, class, arraylist, subclass]",21982866,false,61,2,,,,1685419892,1685415542,https://stackoverflow.com/questions/76361354/is-arrayliststring-an-extendable-class-or-should-it-be-replaced-with-arraylist,Is ArrayList&lt;String&gt; an extendable class or should it be replaced with ArrayList?
76361345,"[java, junit, reflection]",3211648,true,25,1,76361787,,,1685424066,1685415406,https://stackoverflow.com/questions/76361345/use-of-reflectiontestutils-setfield-in-junit-testing-to-set-a-list-of-objects,Use of ReflectionTestUtils.setField() in Junit testing to set a List of objects
76361341,"[java, class, arraylist, types, casting]",21127595,false,20,0,,,,1685415302,1685415302,https://stackoverflow.com/questions/76361341/why-cant-i-instantiate-types-games-mygames-new-games,Why cant I instantiate types. &quot; Games myGames = new Games();
76361292,"[java, excel, apache-poi]",7130167,false,25,0,,,,1685511848,1685414150,https://stackoverflow.com/questions/76361292/a-save-confirmation-dialog-is-displayed-in-the-xlsx-book-that-executed-cloneshee,A save confirmation dialog is displayed in the xlsx book that executed cloneSheet with apache poi
76361196,"[java, windows, powershell, ssh]",11707428,false,30,0,,,,1685462617,1685412258,https://stackoverflow.com/questions/76361196/i-need-to-read-the-error-output-of-an-executed-command-in-powershell-on-a-remote,I need to read the error output of an executed command in powershell on a remote server using java
76361159,"[java, spring-boot, jdo, datanucleus]",4341561,false,20,1,,,,1685412737,1685411461,https://stackoverflow.com/questions/76361159/when-should-i-call-javax-jdo-query-closeobject-and-persistence-manager-in-jdo,When should I call javax.jdo.Query.close(Object) and Persistence Manager in JDO?
76361127,"[java, jsp, servlets, sitemesh]",21010919,false,10,0,,,,1685410879,1685410879,https://stackoverflow.com/questions/76361127/unable-to-read-tld-meta-inf-sitemesh-decorator-tld,Unable to read TLD &quot;META-INF/sitemesh-decorator.tld
76361114,"[java, pdf]",6729011,false,37,0,,,,1685410539,1685410539,https://stackoverflow.com/questions/76361114/how-to-implement-lazy-loading-of-a-pdf-file-using-java-code,How to implement lazy loading of a PDF file using Java code?
76361050,"[javascript, java, android, react-native, gradle]",13113265,false,19,0,,,,1685409038,1685409038,https://stackoverflow.com/questions/76361050/exception-in-thread-main-java-net-unknownhostexception-mirror-vtwo-org,Exception in thread &quot;main&quot; java.net.UnknownHostException: mirror.vtwo.org
76361027,"[java, json, jackson, annotations, jackson-databind]",14731,true,24,1,76368766,,,1685482166,1685408450,https://stackoverflow.com/questions/76361027/is-it-possible-to-specify-the-order-of-objectnode-properties-without-using-annot,Is it possible to specify the order of ObjectNode properties without using annotations?
76361019,"[java, android, android-studio, webview, blob]",21909469,false,23,0,,,,1685599624,1685408239,https://stackoverflow.com/questions/76361019/how-to-download-blob-url-file-from-webview-in-java-in-2023,How to download blob url file from webview in java in 2023?
76360972,"[java, spring, spring-boot, spring-security]",21970496,true,68,1,,,,1685451523,1685406828,https://stackoverflow.com/questions/76360972/spring-security-when-i-try-to-get-jwt-token-second-time-it-returns-forbidden,"Spring security when I try to get jwt token second time, it returns forbidden"
76360916,"[java, spring]",21965239,false,30,0,,,,1685405272,1685405272,https://stackoverflow.com/questions/76360916/delete-all-files-on-temporary-directory-folder,Delete all files on temporary directory folder
76360858,"[java, selenium-webdriver, automated-tests, cucumber]",21909010,false,23,1,,,,1685443378,1685403863,https://stackoverflow.com/questions/76360858/elements-in-hamburger-menu-on-amazon-ca-are-sometimes-not-located-via-xpath-and,Elements in hamburger menu on amazon.ca are sometimes not located via xpath and causes inconsistencies
76360839,"[java, grpc, grpc-java]",242042,false,37,0,,,,1685587671,1685403503,https://stackoverflow.com/questions/76360839/grpc-call-already-closed,gRPC &quot;call already closed&quot;
76360828,"[java, maven, pom.xml]",20217050,false,33,2,,,,1685428524,1685403275,https://stackoverflow.com/questions/76360828/updating-log4j-version-1-2-version-to-2-16-0-or-later,updating log4j version 1.2 version to 2.16.0 or later
76360822,"[java, spring, spring-boot, web, backend]",15183681,false,25,0,,,,1685433876,1685403184,https://stackoverflow.com/questions/76360822/how-can-i-build-a-strong-foundation-before-start-learning-java-spring-framework,How can I build a strong foundation before start learning Java Spring framework?
76360769,"[java, netbeans, jtable, tostring, solver]",21963585,false,12,0,,,,1685403414,1685401998,https://stackoverflow.com/questions/76360769/how-i-solve-this-error-cannot-invoke-object-tostringbecause-the-return-value-o,"how i solve this error cannot invoke &quot;Object.toString&quot;because the return value of &quot;javax.swing.JTable.getValueAt(int, int)&quot;"
76360653,"[java, installation, virtual-machine, solaris, oracle-fusion-middleware]",11548252,false,11,0,,,,1685399663,1685399618,https://stackoverflow.com/questions/76360653/trying-to-install-fusion-middleware-in-solaris-11-4,Trying to install Fusion Middleware in Solaris 11.4
76360642,"[java, xml, maven, xmlbeans, xmlbeans-maven-plugin]",205839,false,24,2,,,,1685478103,1685399330,https://stackoverflow.com/questions/76360642/why-does-xmlbeans-maven-plugin-seem-to-ask-for-jdk-1-4-went-higher-jdk-is-provid,Why does xmlbeans-maven-plugin seem to ask for jdk 1.4 went higher jdk is provided?
76360535,"[java, bouncycastle]",21866347,true,31,1,,,,1685403470,1685397722,https://stackoverflow.com/questions/76360535/questions-regarding-rsadigestsigner-and-dsasigner,Questions regarding RSADigestSigner and DSAsigner
76360500,"[java, java.util.scanner]",21922960,false,37,0,,,,1685528785,1685397072,https://stackoverflow.com/questions/76360500/how-can-i-modify-java-code-to-allow-user-input-instead-of-a-hardcoded-string-for,How can I modify Java code to allow user input instead of a hardcoded string for API access?
76360489,"[java, port-scanning]",15979234,true,49,1,76363269,,,1685437756,1685396896,https://stackoverflow.com/questions/76360489/java-port-scanner-how-to-print-all-consecutive-closed-ports-as-a-range-on-one-l,Java port scanner: How to print all consecutive closed ports as a range on one line?
76360485,"[java, server, minecraft]",21981920,false,29,2,,,,1685465338,1685396825,https://stackoverflow.com/questions/76360485/how-can-i-fix-classnotfoundexception-for-main-class-in-my-minecraft-plugin-on,How can I fix &#39;ClassNotFoundException&#39; for main class in my Minecraft plugin on Intellij Idea 2023.1.2?
76360411,[java],21976558,false,18,0,,,,1685395726,1685395726,https://stackoverflow.com/questions/76360411/how-to-upgrade-spring-boot-2-6-to-3-1-0-and-get-my-soap-cxfservlet-services-to-w,How to upgrade Spring boot 2.6 to 3.1.0 and get my SOAP CXFServlet services to work that used to work without problem?
76360193,"[java, spring, maven]",18300429,false,43,2,,,,1685398484,1685392470,https://stackoverflow.com/questions/76360193/spring-upgrading-sub-dependecy,Spring - Upgrading sub dependecy
76360189,"[java, jdeprscan]",3368818,false,15,0,,,,1685393612,1685392378,https://stackoverflow.com/questions/76360189/jdeprscan-resulting-in-many-cannot-find-class-errors,jdeprscan resulting in many &quot;cannot find class&quot; errors
76359983,"[java, spring-webflux, project-reactor]",10461625,true,24,1,76360527,,,1685397563,1685389624,https://stackoverflow.com/questions/76359983/spring-webflux-convert-flux-buffertimeoutmaxsize-duration-which-gives-fluxli,"Spring webflux convert flux.bufferTimeout(maxSize, duration) which gives Flux&lt;List&lt;T&gt;&gt; to flux.windowTimeout(maxSize, duration).concatMap()"
76359946,"[java, unicode-string]",2657875,true,91,1,76360038,,,1685547424,1685388921,https://stackoverflow.com/questions/76359946/how-do-i-get-accented-letter-using-substring,How do I get accented letter using substring()?
76359908,"[java, logging, javafx, gtk, java.util.logging]",10524503,true,40,1,76372426,,,1685528165,1685388399,https://stackoverflow.com/questions/76359908/how-to-get-loggers-of-gtk-messages-in-javafx,How to get logger(s) of gtk messages in javafx?
76359830,"[java, hibernate, jpa, quarkus, repository-pattern]",4834480,false,29,0,,,,1685387176,1685387176,https://stackoverflow.com/questions/76359830/hibernate-panache-repository-best-practices,Hibernate (Panache) Repository Best Practices
76359816,"[java, json, mongodb, spring-boot, deserialization]",21975839,false,39,0,,,,1685448555,1685387030,https://stackoverflow.com/questions/76359816/having-trouble-deserializing-json-to-pojo-with-a-rest-api-and-mongodb,Having trouble deserializing JSON to POJO with a REST API and MongoDB
76359806,"[java, android, mobile-application]",21975685,false,14,0,,,,1685388450,1685387030,https://stackoverflow.com/questions/76359806/need-to-make-my-transactions-list-updatable-in-android-studio,"Need to make my transactions list updatable, in Android Studio"
76359796,"[java, android, layout]",20392421,false,11,0,,,,1685387030,1685387030,https://stackoverflow.com/questions/76359796/androidx-constraintlayout-widget-constraintlayout-missing-default,&lt;androidx.constraintlayout.widget.ConstraintLayout&gt;: Missing Default
76359794,"[java, spring, spring-boot, hibernate]",19907590,false,44,1,,,,1685481884,1685387030,https://stackoverflow.com/questions/76359794/how-to-resolve-lazy-loading-issue-in-spring-boot,How to resolve lazy loading issue in Spring Boot?
76359749,"[java, ant]",1834787,false,16,0,,,,1685386725,1685386725,https://stackoverflow.com/questions/76359749/running-ant-unit-test-project-is-stuck,Running ant unit test project is stuck
76359690,"[java, javafx, pagination, renderer]",230513,true,58,1,,,,1685569299,1685385839,https://stackoverflow.com/questions/76359690/optimizing-pagination-rendering,Optimizing Pagination rendering
76359654,"[java, android, c++, java-native-interface, shared-libraries]",4142710,false,31,0,,,,1685385841,1685385431,https://stackoverflow.com/questions/76359654/error-unsatisfiedlinkerror-dlopen-failed-library-while-trying-to-create-a-jni,Error UnsatisfiedLinkError: dlopen failed: library while trying to create a JNI Service
76359640,"[java, json, jackson, jersey]",5549738,false,19,0,,,,1685385215,1685385215,https://stackoverflow.com/questions/76359640/jsonunwrapped-is-returning-the-same-property-twice-in-the-response,JsonUnwrapped is returning the same property twice in the response
76359611,"[java, postgresql, jdbc, postgresql-9.5]",12399561,false,46,1,,,,1685434296,1685384907,https://stackoverflow.com/questions/76359611/how-to-fix-no-suitable-driver-found-error-when-connecting-to-a-postgresql-data,How to fix &#39;no suitable driver found&#39; error when connecting to a PostgreSQL database with Java and JDBC?
76359549,"[java, arrays, spring-boot, csv, opencsv]",15264820,false,23,0,,,,1685384194,1685384194,https://stackoverflow.com/questions/76359549/error-arrayindexoutofboundsexception-occurs-when-uploading-csv-file-in-sprin,"Error : ArrayIndexOutOfBoundsException , occurs when uploading CSV file in springBoot"
76359458,"[java, android, imageview, spinner, android-glide]",20881712,false,20,0,,,,1685385556,1685383288,https://stackoverflow.com/questions/76359458/why-isnt-the-image-displayed-in-the-imageview,Why isn&#39;t the image displayed in the imageView?
76359421,"[java, class, oop]",17161658,false,26,1,,,,1685385025,1685382861,https://stackoverflow.com/questions/76359421/no-enclosing-instance-of-type-is-accessible-must-qualify-the-allocation-with-an,No enclosing instance of type is accessible. Must qualify the allocation with an enclosing instance of type(e.g. x.new A() where x is an instance of )
76359400,"[java, junit, mockito]",15374972,true,26,1,76362509,,,1685431907,1685382668,https://stackoverflow.com/questions/76359400/how-to-avoid-strict-stubbing-argument-mismatch-in-java,How to avoid strict stubbing argument mismatch in java
76359368,"[java, wear-os, android-sensors]",17824186,false,15,0,,,,1685382352,1685382352,https://stackoverflow.com/questions/76359368/step-counter-sensor-on-wearos-only-updates-when-screen-is-turned-on-is-there-a,Step counter sensor on WearOS only updates when screen is turned on. Is there a way for the counter to update in real time?
76359180,"[java, mysql, spring-boot, hibernate, jpa]",21584740,false,37,0,,,,1685428673,1685380223,https://stackoverflow.com/questions/76359180/element-colletion-with-nested-embeddable-doesnt-work,Element colletion with nested embeddable doesn&#39;t work
76359162,"[java, android, android-recyclerview]",21980709,true,49,2,,,,1685436038,1685380037,https://stackoverflow.com/questions/76359162/how-to-make-all-items-in-an-adapter-clickable,how to make all items in an adapter clickable?
76359147,"[java, json, jolt]",10616043,true,24,1,76359534,,,1685384024,1685379937,https://stackoverflow.com/questions/76359147/jolt-array-into-key-value-pairs,Jolt - Array into Key Value Pairs
76359118,"[java, spring-boot, google-analytics, google-analytics-api, google-analytics-4]",21843531,false,16,0,,,,1685379603,1685379603,https://stackoverflow.com/questions/76359118/how-to-get-data-from-google-analytics-in-a-spring-boot-application,How to get data from google analytics in a Spring Boot application?
76359045,"[java, android, beacon, altbeacon]",21511150,false,14,1,,,,1685394154,1685378872,https://stackoverflow.com/questions/76359045/android-beacon-library-some-beacons-arent-being-detected-in-each-scan-even-t,"Android Beacon Library - Some beacons aren&#39;t being detected in each scan, even though the position is the same"
76359003,"[java, postgresql, junit, mockito]",3735228,false,21,0,,,,1685378505,1685378505,https://stackoverflow.com/questions/76359003/how-mock-postgres-in-webflux,How mock Postgres in WebFlux
76358966,"[java, android, api, jar, shared-libraries]",15007032,false,17,1,,,,1685378527,1685378056,https://stackoverflow.com/questions/76358966/i-have-three-android-projects-that-share-many-identical-or-very-similar-classes,I have three android projects that share many identical or very similar classes. What could I do to make single edits?
76358960,"[java, discord, rate-limiting, discord-jda]",20324831,true,25,1,,,,1685460233,1685378018,https://stackoverflow.com/questions/76358960/settopic-rate-limit-problems,setTopic() Rate Limit problems
76358959,"[java, yaml, snakeyaml]",2315104,false,16,0,,,,1685378007,1685378007,https://stackoverflow.com/questions/76358959/how-to-set-values-in-list-of-collection-using-snakeyaml-lib,how to set Values in List of collection using SnakeYaml lib
76358917,"[java, spring, jobrunr]",5282089,false,11,0,,,,1685377608,1685377608,https://stackoverflow.com/questions/76358917/spring-jobrunr-no-qualifying-bean-of-type-delegatingsecuritycontextrunnable-ava,Spring Jobrunr: No qualifying bean of type DelegatingSecurityContextRunnable available
76358886,"[java, mappable, mappable-mapkit]",21980627,false,33,0,,,,1685526538,1685377352,https://stackoverflow.com/questions/76358886/information-about-speed-limits-in-mappable-api,Information about speed limits in mappable api
76358873,"[java, android, xml, android-studio]",12971251,false,14,0,,,,1685377181,1685377181,https://stackoverflow.com/questions/76358873/overflow-menu-function-oncreateoptionsmenu-never-called,overflow menu function onCreateOptionsMenu never called
76358845,"[java, spring-boot, redis, spring-data-redis, amazon-elasticache]",9507203,true,30,2,,,,1685383594,1685376925,https://stackoverflow.com/questions/76358845/is-there-a-query-in-spring-data-redis,Is there a @Query in spring Data Redis?
76358841,"[java, javadoc]",1144966,true,38,2,76358975,,,1685455150,1685376879,https://stackoverflow.com/questions/76358841/javadoc-for-method-with-multiple-signatures,JavaDoc for Method with Multiple Signatures
76358840,"[java, mappable-mapkit, mappable]",21980603,false,23,0,,,,1685526481,1685376876,https://stackoverflow.com/questions/76358840/layers-style-in-mappable-java,Layer&#39;s style in mappable (java)
76358802,"[java, jar, uberjar]",3826046,false,31,1,,,,1685398078,1685376466,https://stackoverflow.com/questions/76358802/differentiating-between-a-jar-and-an-uber-jar,Differentiating between a JAR and an uber-JAR
76358751,"[java, incompatibletypeerror]",21980468,true,48,2,,,,1685441781,1685375948,https://stackoverflow.com/questions/76358751/how-to-fix-incompatible-types-error-when-converting-string-to-int-in-java,How to fix &#39;Incompatible types&#39; error when converting String to int in Java?
76358690,"[java, spring-boot, hashicorp-vault]",11586469,false,26,0,,,,1685380153,1685375196,https://stackoverflow.com/questions/76358690/spring-boot-not-able-to-inject-hashicorp-vault-array-values,Spring boot not able to inject HashiCorp Vault array values
76358670,"[java, json, jackson]",8778025,false,46,2,,,,1685598394,1685374968,https://stackoverflow.com/questions/76358670/jackson-custom-deserializer-dropped-some-fields-inside-the-deserializer-method,Jackson custom deserializer dropped some fields inside the deserializer method
76358655,"[java, java-stream, spring-webflux, project-reactor]",12545201,true,55,1,,,,1685391362,1685374864,https://stackoverflow.com/questions/76358655/is-there-performance-impact-of-using-map-stream-vs-flatmapmany-map,Is there performance impact of using `map() + stream()` vs `flatMapMany() + map()`?
76358574,"[java, android, udp, video-streaming, libvlc]",11325201,false,13,0,,,,1685374290,1685374290,https://stackoverflow.com/questions/76358574/android-displaying-a-udp-video-stream-handling-corrupt-packets,Android - Displaying a UDP video stream - handling corrupt packets
76358545,"[java, gradle, build]",653379,false,14,0,,,,1685374629,1685373985,https://stackoverflow.com/questions/76358545/opennlp-bad-class-file-wrong-version,"opennlp: bad class file, wrong version"
76358502,"[java, sql, sql-server, jdbc, type-conversion]",18292451,false,29,0,,,,1685374131,1685373600,https://stackoverflow.com/questions/76358502/error-converting-data-type-nvarchar-to-numeric-in-java-jdbc,Error converting data type nvarchar to numeric in java jdbc
76358439,"[java, multithreading, kotlin, vaadin, vaadin-flow]",21980222,false,26,0,,,,1685372934,1685372934,https://stackoverflow.com/questions/76358439/how-to-resolve-vaadin-flow-warning-got-an-rpc-for-non-existent-node-185,How to Resolve Vaadin Flow Warning: Got an RPC for Non-Existent Node 185?
76358399,"[java, discord, discord-jda]",20324831,false,27,0,,,,1685374577,1685372536,https://stackoverflow.com/questions/76358399/is-it-possible-to-send-ephemeral-embeds,Is it possible to send Ephemeral embeds?
76358382,"[java, xml, maven, testng, appium]",2488180,false,13,1,,,,1685429410,1685372359,https://stackoverflow.com/questions/76358382/appium-execute-one-more-test-class-based-on-one-device-not-parallel,Appium (execute one more test class based on one device - not parallel)
